id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7301975477,cookeville,31990,2020.0,lincoln,mkz sedan 4d,good,,other,622.0,clean,other,3LN6L5A91LR614602,,,sedan,,tn
7316060888,jackson,2450,2003.0,toyota,solara,,6 cylinders,gas,325430.0,salvage,automatic,,,,,red,tn
7316055950,jackson,3450,2003.0,chevrolet,tahoe,,8 cylinders,gas,386119.0,salvage,automatic,,,,,red,tn
7315857046,jackson,19500,1966.0,ford,f100,,,gas,420.0,clean,manual,,,,,,tn
7315132361,jackson,13500,2007.0,ram,3500,good,6 cylinders,diesel,310000.0,clean,automatic,,4wd,,,,tn
7314756297,jackson,29999,2013.0,chevrolet,2500,,,diesel,1.0,clean,automatic,,4wd,,,,tn
7312912614,jackson,37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,,coupe,black,tn
7311813042,jackson,64990,2019.0,ford,f350,,,diesel,1.0,clean,automatic,,4wd,,,,tn
7310869205,jackson,13500,2007.0,ram,3500,good,6 cylinders,diesel,310000.0,clean,automatic,,4wd,,,,tn
7309437987,jackson,16900,2013.0,ford,e-350,,,gas,0.0,clean,other,,,,other,white,tn
7308796952,jackson,49590,2020.0,ford,mustang bullitt coupe 2d,good,8 cylinders,gas,863.0,clean,other,1FA6P8K08L5580144,rwd,,coupe,black,tn
7308211599,jackson,13500,2007.0,ram,3500,good,6 cylinders,diesel,310000.0,clean,automatic,,4wd,,,,tn
7306500330,jackson,13500,2007.0,ram,3500,good,6 cylinders,diesel,310000.0,clean,automatic,,4wd,,,,tn
7304096111,jackson,13500,2007.0,ram,3500,good,6 cylinders,diesel,310000.0,clean,automatic,,4wd,,,,tn
7303310375,jackson,25000,1948.0,dodge,,excellent,8 cylinders,gas,200.0,clean,automatic,,rwd,full-size,coupe,orange,tn
7301647142,jackson,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,tn
7317075803,knoxville,12500,2001.0,ram,2500 4x4,excellent,6 cylinders,diesel,325000.0,clean,automatic,,4wd,full-size,pickup,silver,tn
7316811867,knoxville,2700,2005.0,subaru,outback,,,gas,229.0,clean,automatic,,,,,,tn
7316561539,knoxville,2000,1998.0,toyota,camry ce,good,4 cylinders,gas,344200.0,clean,automatic,,,,sedan,,tn
7316108034,knoxville,8700,1995.0,ram,,like new,8 cylinders,gas,240.0,clean,automatic,,rwd,full-size,van,blue,tn
7316024145,knoxville,13000,2013.0,dodge,charger,excellent,6 cylinders,gas,105.0,clean,automatic,,rwd,,,,tn
7315251244,knoxville,2500,2002.0,chevrolet,suburban 1500,fair,8 cylinders,gas,323838.0,clean,automatic,,rwd,full-size,SUV,white,tn
7315143102,knoxville,2000,1998.0,toyota,camry ce,good,4 cylinders,gas,344200.0,clean,automatic,,,,sedan,,tn
7314775059,knoxville,7995,2004.0,ford,f-150 xlt,good,8 cylinders,gas,180.0,clean,automatic,,rwd,full-size,pickup,black,tn
7314714821,knoxville,8850,2012.0,,Freightliner m2106,good,8 cylinders,diesel,384269.0,clean,manual,1FVACXBS5CHBR3293,,,truck,white,tn
7314329116,knoxville,2499,1999.0,chevrolet,s-10,,6 cylinders,gas,334897.0,clean,automatic,1GCCS14X8XK130675,rwd,,pickup,white,tn
7314237237,knoxville,9950,1992.0,gmc,sonoma,excellent,8 cylinders,gas,311000.0,clean,automatic,,rwd,,,red,tn
7314038014,knoxville,2500,1991.0,mercedes-benz,benz 3000,fair,5 cylinders,diesel,303605.0,clean,automatic,,4wd,full-size,sedan,,tn
7313050180,knoxville,28977,2018.0,volkswagen,s90,excellent,4 cylinders,gas,434514.0,clean,automatic,,4wd,mid-size,sedan,black,tn
7312892025,knoxville,2000,1998.0,toyota,camry ce,good,4 cylinders,gas,344200.0,clean,automatic,,,,sedan,,tn
7311987869,knoxville,7950,1999.0,ford,f350 super duty,,,diesel,319000.0,clean,automatic,,,,,,tn
7311515315,knoxville,14950,2008.0,gmc,sierra 2500hd,,,diesel,391000.0,clean,automatic,,,,,,tn
7311489672,knoxville,2200,1998.0,toyota,camry ce,good,4 cylinders,gas,344200.0,clean,automatic,,,,sedan,,tn
7311420685,knoxville,2650,1999.0,buick,regal gse,good,6 cylinders,gas,9999999.0,clean,automatic,2G4WF5217X1621015,fwd,,sedan,black,tn
7311304468,knoxville,29988,2021.0,subaru,outback,,,gas,105.0,clean,automatic,4S4BTACC6M3154403,,,,white,tn
7311191152,knoxville,3000,2001.0,toyota,4runner sr5,good,6 cylinders,gas,352000.0,clean,automatic,,4wd,mid-size,SUV,blue,tn
7309328579,knoxville,18800,2007.0,chevrolet,flatbed,like new,8 cylinders,diesel,1.0,clean,automatic,1GBJC34D07E164862,rwd,full-size,truck,red,tn
7309322320,knoxville,38590,2020.0,cadillac,ct5 luxury sedan 4d,good,,gas,875.0,clean,other,1G6DS5RK8L0126160,,,sedan,black,tn
7308924290,knoxville,3800,1952.0,chevrolet,fleetline,,,other,999999.0,clean,other,,,,,,tn
7308574008,knoxville,2000,1973.0,chevrolet,vega,fair,,other,999999.0,clean,other,,rwd,compact,wagon,white,tn
7308275381,knoxville,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,tn
7308271268,knoxville,28000,1969.0,chevrolet,camaro,,,gas,100.0,clean,automatic,,,,,,tn
7307514149,knoxville,3500,2002.0,chevrolet,silverado,fair,8 cylinders,gas,382643.0,clean,automatic,,rwd,full-size,truck,red,tn
7307009761,knoxville,10000,1963.0,ford,fairlane 500,good,8 cylinders,gas,1.0,clean,automatic,,rwd,,,black,tn
7306697432,knoxville,3550,2012.0,nissan,nv2500,good,6 cylinders,gas,370000.0,clean,automatic,,rwd,full-size,van,white,tn
7306082234,knoxville,30990,2018.0,dodge,durango sxt sport utility,good,6 cylinders,gas,688.0,clean,other,1C4RDJAG1JC330629,,,SUV,white,tn
7305762064,knoxville,38615,2021.0,chevrolet,silverado 1500,,4 cylinders,gas,1.0,clean,automatic,,4wd,full-size,pickup,black,tn
7305691464,knoxville,38615,2021.0,chevrolet,silverado 1500,,4 cylinders,gas,11.0,clean,automatic,,4wd,full-size,truck,grey,tn
7305012407,knoxville,15000,2006.0,volvo,vnl630,,,diesel,720000.0,clean,manual,,,,,,tn
7304268983,knoxville,37990,2020.0,ford,mustang gt coupe 2d,good,,other,302.0,clean,other,1FA6P8CF4L5189561,rwd,,coupe,white,tn
7304268928,knoxville,41990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,,coupe,white,tn
7304060796,knoxville,23500,2009.0,ram,3500,good,6 cylinders,diesel,450215.0,clean,automatic,,4wd,full-size,truck,white,tn
7303825745,knoxville,5000,1990.0,chevrolet,1500,good,8 cylinders,gas,174.0,clean,automatic,,rwd,mid-size,pickup,black,tn
7303589940,knoxville,16890,1990.0,,nternational 9400 Dump truck,,6 cylinders,diesel,314000.0,clean,manual,,rwd,full-size,truck,white,tn
7316999919,memphis,2100,1986.0,,oldsmobile cutlass,fair,8 cylinders,gas,0.0,clean,automatic,1G3GK47Y9GP363961,rwd,,coupe,grey,tn
7316749309,memphis,45000,2012.0,,kenworth T700,excellent,6 cylinders,diesel,753000.0,clean,manual,,rwd,full-size,truck,blue,tn
7316741450,memphis,1900,2003.0,chevrolet,malibu,good,6 cylinders,gas,309152.0,clean,automatic,,,,,,tn
7316342256,memphis,32950,2015.0,,Freightliner Cascadia Daycab,,,diesel,602000.0,clean,manual,,,,,,tn
7316064022,memphis,4500,1955.0,chevrolet,,,,gas,999999.0,missing,other,,,,,,tn
7316059578,memphis,3500,1976.0,dodge,powerwagon,,,gas,999999.0,clean,manual,,,,,,tn
7315709937,memphis,5700,2012.0,ford,fusion,like new,4 cylinders,gas,176.0,clean,automatic,,fwd,compact,truck,grey,tn
7315242036,memphis,49141,2020.0,jeep,gladiator,,,gas,565.0,clean,automatic,,4wd,,pickup,,tn
7315203315,memphis,26499,2017.0,chevrolet,silverado 1500,,6 cylinders,gas,1.0,clean,automatic,,rwd,full-size,pickup,black,tn
7314977590,memphis,19950,2015.0,,INTL Prostar,,,diesel,570000.0,clean,manual,,,,,,tn
7314026000,memphis,20000,2013.0,volvo,d13,excellent,6 cylinders,diesel,489095.0,clean,manual,,,full-size,truck,red,tn
7313758211,memphis,14999,2003.0,ford,excursion,,8 cylinders,diesel,0.0,clean,automatic,1FMSU45P53ED32092,4wd,,,green,tn
7312936797,memphis,2499,2001.0,honda,civic,,,gas,1.0,clean,manual,,,,,,tn
7312376791,memphis,3500,2009.0,dodge,charger,good,6 cylinders,gas,140.0,clean,automatic,,rwd,full-size,sedan,grey,tn
7311757032,memphis,24974,2015.0,lexus,rx 450h,,6 cylinders,hybrid,1.0,clean,automatic,,fwd,mid-size,SUV,white,tn
7311626687,memphis,3500,2009.0,chevrolet,impala,excellent,6 cylinders,gas,166.0,rebuilt,automatic,,fwd,full-size,sedan,silver,tn
7311474932,memphis,3600,1954.0,dodge,,,,gas,999999.0,clean,manual,,,,,,tn
7311458403,memphis,34990,2018.0,,Isuzu NPR HD GAS CREW,good,8 cylinders,gas,23.0,clean,automatic,54DC4J185JS808272,rwd,,,white,tn
7311289281,memphis,5500,1948.0,gmc,coe,,,gas,999999.0,clean,automatic,,,,,,tn
7311174527,memphis,9641,2008.0,ford,f250,excellent,5 cylinders,gas,2471826.0,clean,automatic,,4wd,full-size,truck,silver,tn
7311016717,memphis,2300,1986.0,ford,bronco,,,gas,20.0,clean,automatic,,,,,,tn
7310943414,memphis,49000,1998.0,chevrolet,camaro,,,gas,10.0,missing,automatic,,,,,,tn
7310941841,memphis,49000,1998.0,chevrolet,camaro,,,gas,10.0,missing,automatic,,,,,,tn
7310732176,memphis,28559,2017.0,ram,pickup 1500,,8 cylinders,gas,1.0,clean,automatic,,4wd,full-size,pickup,white,tn
7310633950,memphis,67940,2021.0,gmc,sierra,new,,diesel,10.0,clean,automatic,,,,,,tn
7310311664,memphis,4500,1975.0,pontiac,trans am,,,gas,999999.0,clean,manual,,,,,,tn
7309902528,memphis,15900,2005.0,,Kenworth T300,good,,diesel,360000.0,clean,manual,,,,,white,tn
7309064760,memphis,7500,1993.0,cadillac,escalade,good,6 cylinders,gas,311000.0,clean,manual,,rwd,full-size,truck,white,tn
7308392629,memphis,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,tn
7308146922,memphis,19974,2015.0,mercedes-benz,gla,,4 cylinders,gas,1.0,clean,automatic,,4wd,compact,SUV,black,tn
7307116728,memphis,3888,1994.0,bmw,5 series,,8 cylinders,gas,336748.0,clean,automatic,,rwd,,sedan,green,tn
7306261331,memphis,2500,2003.0,dodge,grand caravan,good,6 cylinders,gas,434522.0,clean,automatic,,fwd,full-size,mini-van,grey,tn
7306224755,memphis,2999,2014.0,chrysler,200,,,gas,1.0,clean,automatic,,,,,,tn
7305611246,memphis,40000,2013.0,,2013 freightliner cascadia,like new,6 cylinders,diesel,947756.0,clean,manual,,rwd,full-size,truck,white,tn
7305336339,memphis,2500,2001.0,dodge,durango,,8 cylinders,gas,308511.0,clean,automatic,,4wd,,,,tn
7304295532,memphis,41990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,,coupe,white,tn
7304166574,memphis,14900,2005.0,,KW T800,good,,diesel,771000.0,clean,manual,,,,,white,tn
7303246253,memphis,79000,2021.0,gmc,sierra 1500 slt,new,8 cylinders,gas,5.0,clean,automatic,,4wd,,truck,,tn
7303079378,memphis,3550,1989.0,,BENTLEY,,,gas,1.0,clean,automatic,,,,,,tn
7303004027,memphis,19500,1970.0,volkswagen,beetle,excellent,4 cylinders,gas,33.0,clean,manual,,rwd,compact,sedan,blue,tn
7316971658,nashville,26750,2005.0,,2005 Mustang,,,gas,1.0,clean,automatic,,,,,,tn
7316944608,nashville,59500,1972.0,chevrolet,c10,,8 cylinders,gas,999999.0,clean,automatic,CCE142Z128764,,,,,tn
7316874893,nashville,1950,1997.0,toyota,camry,,,gas,304000.0,clean,automatic,,,,,,tn
7316856928,nashville,6300,1997.0,nissan,hardbody xe,good,4 cylinders,gas,1711374.0,clean,manual,,rwd,compact,truck,silver,tn
7316825551,nashville,62500,2017.0,,kenworth t680,excellent,,diesel,364000.0,clean,automatic,,,,,black,tn
7316721406,nashville,29000,1968.0,,1968 Mustang Convertible,like new,8 cylinders,gas,500.0,clean,automatic,,rwd,,convertible,white,tn
7316550881,nashville,12500,1991.0,ram,2500,,,diesel,1000000.0,clean,automatic,,,,,,tn
7316544190,nashville,11000,2002.0,toyota,tacoma,good,4 cylinders,gas,371000.0,clean,automatic,,4wd,full-size,pickup,green,tn
7316334716,nashville,21500,2013.0,,Ferightliner M2112,like new,,diesel,402856.0,clean,manual,1FVHC5DV0DHFB0923,,,truck,white,tn
7316195334,nashville,5900,2005.0,honda,pilot,good,6 cylinders,gas,319263.0,clean,automatic,,4wd,mid-size,SUV,silver,tn
7316020034,nashville,15000,1971.0,chevrolet,vega,,,gas,0.0,clean,automatic,,,,,,tn
7315733653,nashville,3000,2013.0,,SUZUKI GW250L,,,gas,379.0,clean,,LC6GJ55F9D1100082,,,other,black,tn
7315040050,nashville,14700,1972.0,dodge,powerwagon,excellent,8 cylinders,gas,1.0,clean,manual,,4wd,,,,tn
7315023443,nashville,79950,2021.0,chevrolet,silverado,,,diesel,629.0,clean,automatic,1GC1YREY7MF207665,4wd,,pickup,white,tn
7314952663,nashville,31950,1955.0,mercury,montclair,,,gas,0.0,clean,automatic,55WA15964M,,,coupe,red,tn
7314740168,nashville,16000,2005.0,,Peterbilt 387,good,,diesel,1190000.0,clean,automatic,1XP7DB9X05D820785,,,truck,red,tn
7314584293,nashville,10700,2013.0,chevrolet,express 1500 awd 5.3l,excellent,8 cylinders,gas,410384.0,clean,automatic,1GCSHAF4XD1173395,4wd,full-size,van,white,tn
7314024390,nashville,99950,2021.0,chevrolet,corvette stingray spor,,,gas,510.0,clean,automatic,,rwd,,coupe,orange,tn
7313680236,nashville,3100,2003.0,kia,sorento,good,6 cylinders,gas,207.0,clean,automatic,,4wd,full-size,SUV,white,tn
7313663057,nashville,10500,1954.0,,Kaiser Deluxe,good,8 cylinders,gas,100.0,clean,automatic,,rwd,full-size,sedan,white,tn
7313524794,nashville,10700,2013.0,chevrolet,express 1500 awd 5.3l,excellent,8 cylinders,gas,410384.0,clean,automatic,1GCSHAF4XD1173395,4wd,full-size,van,white,tn
7312920722,nashville,65950,2021.0,gmc,sierra,,,gas,250.0,clean,automatic,3GTP9EED7MG271295,4wd,,pickup,white,tn
7312774465,nashville,11900,2011.0,chevrolet,avalanche,good,8 cylinders,gas,999999.0,clean,automatic,,4wd,full-size,truck,brown,tn
7312615462,nashville,9800,2008.0,chevrolet,5500,,,diesel,312000.0,clean,automatic,,,,,,tn
7312534523,nashville,4500,2009.0,toyota,camry,,,gas,131.0,rebuilt,automatic,,,,,white,tn
7311621551,nashville,6500,2011.0,nissan,altima,excellent,4 cylinders,gas,134.0,clean,automatic,,fwd,compact,sedan,white,tn
7311596350,nashville,62500,2014.0,chevrolet,camaro z28,excellent,8 cylinders,gas,958.0,clean,manual,,rwd,,,black,tn
7311530418,nashville,37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,,coupe,black,tn
7311415845,nashville,3500,2005.0,toyota,sienna xle limited,good,6 cylinders,gas,311212.0,clean,automatic,,fwd,,mini-van,grey,tn
7311038504,nashville,11900,2011.0,chevrolet,avalanche,good,8 cylinders,gas,999999.0,clean,automatic,,4wd,full-size,truck,brown,tn
7310390636,nashville,6000,2008.0,chevrolet,express 3500,,,diesel,321300.0,clean,automatic,,,,,,tn
7310332903,nashville,23500,2020.0,nissan,nv200 compact cargo,new,4 cylinders,gas,6.0,clean,automatic,3N6CM0KN9LK701155,fwd,mid-size,mini-van,white,tn
7310294779,nashville,21000,1972.0,toyota,landcruiser,good,6 cylinders,gas,10.0,clean,manual,,4wd,mid-size,truck,green,tn
7310114254,nashville,14500,2000.0,ford,f250 psd,good,8 cylinders,diesel,304000.0,clean,automatic,,4wd,full-size,pickup,red,tn
7316129265,tri-cities,42000,1948.0,buick,,good,,gas,1234567.0,clean,manual,,,full-size,,black,tn
7312095337,tri-cities,3500,1994.0,ford,bronco,good,8 cylinders,gas,330000.0,clean,automatic,,4wd,full-size,SUV,,tn
7309477798,tri-cities,2500,2005.0,ford,taurus,excellent,6 cylinders,gas,100.0,clean,automatic,,rwd,,,,tn
7309186732,tri-cities,42590,2020.0,infiniti,qx50 luxe sport utility,good,,other,484.0,clean,other,3PCAJ5M32LF114753,,,hatchback,blue,tn
7307983867,tri-cities,1685,2019.0,,"Zap Power Systems, 'Zapino'",excellent,,electric,295.0,clean,automatic,,rwd,compact,other,black,tn
7305769195,tri-cities,38615,2021.0,chevrolet,silverado 1500,,4 cylinders,gas,1.0,clean,automatic,,4wd,full-size,pickup,black,tn
7305698314,tri-cities,38615,2021.0,chevrolet,silverado 1500,,4 cylinders,gas,11.0,clean,automatic,,4wd,full-size,truck,grey,tn
7305612415,tri-cities,46990,2020.0,rover,range evoque p250 se,good,,gas,147.0,clean,automatic,SALZP2FX9LH075250,,,SUV,white,tn
7304985905,tri-cities,14800,1948.0,chevrolet,,good,8 cylinders,gas,500.0,clean,automatic,,rwd,,,blue,tn
7304302221,tri-cities,7990,1978.0,,CUMMIN GENERATOR NA,,,gas,72.0,clean,automatic,,,,sedan,black,tn
7301989550,tri-cities,3350,2006.0,honda,accord,excellent,4 cylinders,gas,314000.0,clean,automatic,,fwd,compact,sedan,blue,tn
7301810618,tri-cities,3200,1990.0,pontiac,grand am,good,4 cylinders,gas,1.0,clean,manual,,fwd,compact,coupe,black,tn
7316263509,abilene,3500,2003.0,gmc,yukon xl,good,8 cylinders,gas,302000.0,clean,automatic,,rwd,full-size,SUV,white,tx
7310345165,abilene,27985,2012.0,ram,3500 longhorn 4x4,,,diesel,381465.0,clean,automatic,,,,,,tx
7310340330,abilene,13000,2007.0,,CST 120,good,other,diesel,425230.0,clean,manual,1FUJBBCK27LW48237,,full-size,truck,green,tx
7306315466,abilene,27985,2012.0,ram,3500 longhorn 4x4,,,diesel,381465.0,clean,automatic,,,,,,tx
7305117521,abilene,68250,2020.0,ford,f-250,,,diesel,152.0,clean,automatic,1FT7W2BTXLED58584,4wd,,truck,white,tx
7303530006,abilene,100000,2008.0,,Man Test,,4 cylinders,,0.0,clean,other,TESTINGVIN277777,,,,,tx
7302018425,abilene,100000,2008.0,,Man Test,,4 cylinders,,0.0,clean,other,TESTINGVIN277777,,,,,tx
7316574450,amarillo,8500,1966.0,chevrolet,ii 1966,good,6 cylinders,gas,93.0,clean,manual,,rwd,,coupe,blue,tx
7311684682,amarillo,10000,1966.0,chevrolet,ii 1966,good,6 cylinders,gas,93.0,clean,manual,,rwd,,coupe,blue,tx
7309973595,amarillo,11900,2008.0,honda,ridgeline rtx crew cab,excellent,6 cylinders,gas,143.0,clean,automatic,,4wd,mid-size,truck,white,tx
7309968581,amarillo,2750,2011.0,nissan,versa,excellent,4 cylinders,gas,208.0,clean,automatic,,fwd,compact,sedan,blue,tx
7309675640,amarillo,7500,1979.0,chevrolet,silverado,,,gas,1.0,clean,automatic,,,,,,tx
7308091321,amarillo,11000,1983.0,chevrolet,silverado c10,good,8 cylinders,gas,1.0,clean,automatic,,rwd,full-size,truck,black,tx
7307465566,amarillo,10000,2005.0,chevrolet,silverado 2500,excellent,8 cylinders,diesel,357548.0,clean,automatic,1GCHK29205E196027,4wd,,pickup,silver,tx
7306426514,amarillo,10000,2005.0,chevrolet,silverado 2500,excellent,8 cylinders,diesel,357548.0,clean,automatic,1GCHK29205E196027,4wd,,pickup,silver,tx
7305895878,amarillo,4000,2009.0,volkswagen,jetta,excellent,5 cylinders,gas,98.0,clean,automatic,,fwd,mid-size,sedan,black,tx
7305895440,amarillo,2750,2011.0,nissan,versa,excellent,4 cylinders,gas,208.0,clean,automatic,,fwd,compact,sedan,blue,tx
7305890959,amarillo,4000,2001.0,nissan,pathfinder se,excellent,6 cylinders,gas,128.0,clean,automatic,,rwd,mid-size,SUV,brown,tx
7304941268,amarillo,10000,2005.0,chevrolet,silverado 2500,excellent,8 cylinders,diesel,357548.0,clean,automatic,1GCHK29205E196027,4wd,,pickup,silver,tx
7302726366,amarillo,5000,2012.0,kia,sorento,excellent,6 cylinders,gas,219.0,clean,automatic,,fwd,mid-size,SUV,red,tx
7302707554,amarillo,6850,1999.0,ford,explorer,excellent,6 cylinders,gas,106.0,clean,automatic,,4wd,mid-size,SUV,white,tx
7302704210,amarillo,2750,2011.0,nissan,versa,excellent,4 cylinders,gas,208.0,clean,automatic,,fwd,compact,sedan,blue,tx
7302703277,amarillo,4000,2009.0,volkswagen,jetta,excellent,5 cylinders,gas,98.0,clean,automatic,,fwd,mid-size,sedan,black,tx
7302338799,amarillo,10000,2005.0,chevrolet,silverado 2500,excellent,8 cylinders,diesel,357548.0,clean,automatic,1GCHK29205E196027,4wd,,pickup,silver,tx
7317024456,austin,27950,2021.0,chevrolet,silverado 1500,,6 cylinders,gas,888.0,salvage,automatic,1GCRWBEH1MZ192613,rwd,full-size,pickup,black,tx
7316986271,austin,13500,2011.0,ram,5500,good,,diesel,396000.0,clean,automatic,,,,,white,tx
7316872229,austin,6800,2005.0,ram,4 door,good,8 cylinders,gas,200.0,clean,automatic,1D7HA18N25S205343,rwd,full-size,truck,white,tx
7316755696,austin,17590,2020.0,nissan,versa s sedan 4d,good,,other,354.0,clean,other,3N1CN8DV9LL903504,fwd,,sedan,,tx
7316661141,austin,41900,2020.0,bmw,x3 sdrive30i automatic,,,gas,0.0,clean,automatic,5UXTY3C05LLU72649,rwd,,SUV,black,tx
7316661085,austin,28499,2018.0,alfa-romeo,romeo stelvio ti automatic,,,gas,0.0,clean,automatic,ZASFAKBN9J7B60096,4wd,,SUV,grey,tx
7316661123,austin,16990,2015.0,acura,tlx 2.4l automatic,,,gas,0.0,clean,automatic,19UUB1F3XFA006251,fwd,,sedan,black,tx
7316661061,austin,30243,2017.0,ford,f-150 xlt automatic,,,gas,0.0,clean,automatic,1FTEW1CG2HKC60676,rwd,,pickup,grey,tx
7316651963,austin,6000,1998.0,ram,2500,,,gas,300.0,clean,automatic,,,,,,tx
7316510986,austin,4500,2006.0,bmw,530i,excellent,6 cylinders,gas,200.0,clean,automatic,,4wd,full-size,sedan,blue,tx
7316493415,austin,38500,2021.0,subaru,outback,,,other,415.0,clean,other,4S4BTGND2M3161938,,,,,tx
7316420303,austin,16000,2004.0,,2004 f250,good,8 cylinders,diesel,2700009.0,clean,automatic,,4wd,,truck,grey,tx
7316413033,austin,28600,2020.0,subaru,crosstrek,,,other,318.0,clean,other,JF2GTAPCXL8240577,,,,,tx
7316375569,austin,3000,2021.0,,All Makes,,,gas,1.0,parts only,other,,,,,,tx
7316138390,austin,39800,2018.0,ford,f-150 xlt automatic,,,gas,0.0,clean,automatic,1FTEW1E50JKE70744,4wd,,pickup,red,tx
7316138298,austin,35274,2020.0,chevrolet,traverse lt automatic,,,gas,0.0,clean,automatic,1GNERGKW9LJ237730,fwd,,SUV,black,tx
7316138209,austin,26880,2019.0,ford,mustang ecoboost premium automatic,,,gas,0.0,clean,automatic,1FATP8UHXK5153309,rwd,,convertible,white,tx
7316138361,austin,39222,2018.0,ford,f-150 xlt automatic,,,gas,0.0,clean,automatic,1FTEW1E52JFA44739,4wd,,pickup,blue,tx
7316138277,austin,44970,2017.0,chevrolet,silverado 2500hd lt automatic,,,diesel,0.0,clean,automatic,1GC1KVEY3HF179508,4wd,,pickup,white,tx
7316138186,austin,34824,2018.0,chevrolet,silverado 1500 lt automatic,,,gas,0.0,clean,automatic,3GCPCREC3JG190192,rwd,,pickup,silver,tx
7316128936,austin,8950,1994.0,ford,e350,,,diesel,375000.0,clean,automatic,,,,,black,tx
7316016233,austin,39500,2020.0,subaru,crosstrek,,,other,29.0,clean,other,JF2GTDNC0LH283507,,,,,tx
7315931431,austin,26999,2014.0,jeep,wrangler unlimited unlimited sport manual,,,gas,0.0,clean,manual,1C4BJWDG7EL287701,4wd,,SUV,black,tx
7315789614,austin,7200,2011.0,toyota,camry,,,gas,140.0,clean,automatic,,,,,,tx
7315739056,austin,69000,2018.0,rover,sport,like new,,gas,51.0,clean,automatic,,4wd,mid-size,SUV,white,tx
7315702236,austin,24900,2017.0,nissan,pathfinder sl automatic,,,gas,0.0,clean,automatic,5N1DR2MN6HC643712,fwd,,SUV,black,tx
7315702220,austin,36900,2018.0,ford,f-150 xl automatic,,,gas,0.0,clean,automatic,1FTEW1E58JKE57126,4wd,,pickup,white,tx
7315699751,austin,25990,2019.0,dodge,grand caravan passenger se,good,6 cylinders,gas,28.0,clean,other,2C4RDGBG7KR782806,fwd,,van,black,tx
7315695526,austin,4500,2003.0,,2003 F250 SUPER DUTY 4 DOOR,good,8 cylinders,gas,457000.0,clean,automatic,1FTNW20L03EA45795,rwd,full-size,truck,red,tx
7315561173,austin,1900,1980.0,,fleetwood pace arrow,good,4 cylinders,gas,999.0,clean,manual,YESORIGINAL,rwd,mid-size,pickup,orange,tx
7315243080,austin,62725,2018.0,ford,f-150 limited automatic,,,gas,0.0,clean,automatic,1FTEW1EG0JFA31098,4wd,,pickup,black,tx
7315243036,austin,49999,2019.0,ford,f-150 lariat automatic,,,gas,0.0,clean,automatic,1FTEW1E59KKE31605,4wd,,pickup,white,tx
7315242962,austin,38490,2019.0,chevrolet,silverado 1500 lt automatic,,,gas,0.0,clean,automatic,1GCPWCED0KZ165930,rwd,,pickup,grey,tx
7315243070,austin,43900,2014.0,ford,super duty f-250 srw lariat automatic,,,diesel,0.0,clean,automatic,1FT7W2BT3EEA15022,rwd,,pickup,blue,tx
7315243015,austin,41990,2019.0,chevrolet,silverado 1500 custom automatic,,,gas,0.0,clean,automatic,1GCUYBEF3KZ253816,4wd,,pickup,blue,tx
7315161531,austin,38500,2021.0,subaru,outback,,,other,415.0,clean,other,4S4BTGND2M3161938,,,,,tx
7315143205,austin,65000,2008.0,,peterbilt 388,,,diesel,800000.0,clean,manual,,,,,,tx
7315082279,austin,28600,2020.0,subaru,crosstrek,,,other,318.0,clean,other,JF2GTAPCXL8240577,,,,,tx
7314936224,austin,64995,2018.0,ram,promaster,like new,,gas,281.0,clean,automatic,,,,,,tx
7314783831,austin,8500,1966.0,chevrolet,ii,good,6 cylinders,gas,96.0,clean,manual,,rwd,compact,coupe,blue,tx
7314771606,austin,3500,1971.0,ford,f-250,fair,8 cylinders,gas,403611.0,clean,automatic,,rwd,,truck,red,tx
7314768931,austin,37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,,coupe,black,tx
7314750039,austin,37900,2018.0,jeep,wrangler unlimited unlimited sport automatic,,,gas,0.0,clean,automatic,1C4HJXDN3JW187022,4wd,,SUV,black,tx
7314749648,austin,23900,2016.0,ram,1500 lone star automatic,,,gas,0.0,clean,automatic,1C6RR6LG8GS403898,rwd,,pickup,white,tx
7314749578,austin,50990,2019.0,toyota,tundra 2wd platinum automatic,,,gas,0.0,clean,automatic,5TFGY5F18KX251458,rwd,,pickup,grey,tx
7314675546,austin,25990,2020.0,ford,transit connect cargo van,good,,other,109.0,clean,other,NM0LS7F26L1471798,fwd,,van,white,tx
